Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
randomOption = options[Random().nextInt(length)],Chrome 128.0.0.0,,,19-09-2024 09:03:46,19-09-2024 09:03:46,0.002s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 128.0.0.0,,,19-09-2024 09:03:46,19-09-2024 09:03:48,2.799s,PASSED
"if (randomOption.equals(""no""))",Chrome 128.0.0.0,,,19-09-2024 09:03:48,19-09-2024 09:03:52,3.729s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Startdate"")",Chrome 128.0.0.0,,,19-09-2024 09:03:52,19-09-2024 09:03:52,0.002s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 09:03:52,19-09-2024 09:03:53,0.721s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,19-09-2024 09:03:53,19-09-2024 09:03:53,0.002s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 09:03:53,19-09-2024 09:03:54,1.548s,PASSED
delay(2),Chrome 128.0.0.0,,,19-09-2024 09:03:54,19-09-2024 09:03:56,2.011s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,19-09-2024 09:03:56,19-09-2024 09:03:57,0.257s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,19-09-2024 09:03:57,19-09-2024 09:03:57,0.272s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 09:03:57,19-09-2024 09:03:57,0.023s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:03:57,19-09-2024 09:04:00,2.685s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 09:04:00,19-09-2024 09:04:00,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 09:04:00,19-09-2024 09:04:00,0.515s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,19-09-2024 09:04:00,19-09-2024 09:04:00,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 09:04:00,19-09-2024 09:04:01,0.717s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 09:04:01,19-09-2024 09:04:02,0.707s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,19-09-2024 09:04:02,19-09-2024 09:04:02,0.469s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,19-09-2024 09:04:02,19-09-2024 09:04:31,28.814s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,19-09-2024 09:04:02,19-09-2024 09:04:02,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 09:04:02,19-09-2024 09:04:11,8.688s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.001s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:11,0.000s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:11,19-09-2024 09:04:12,1.568s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 09:04:12,19-09-2024 09:04:13,0.228s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 09:04:13,19-09-2024 09:04:14,1.608s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,19-09-2024 09:04:14,19-09-2024 09:04:14,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,19-09-2024 09:04:14,19-09-2024 09:04:18,3.432s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,19-09-2024 09:04:18,19-09-2024 09:04:18,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,19-09-2024 09:04:18,19-09-2024 09:04:18,0.514s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 09:04:18,19-09-2024 09:04:18,0.013s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:04:18,19-09-2024 09:04:19,0.517s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 09:04:19,19-09-2024 09:04:19,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 09:04:19,19-09-2024 09:04:19,0.513s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,19-09-2024 09:04:19,19-09-2024 09:04:19,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,19-09-2024 09:04:19,19-09-2024 09:04:20,0.839s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,19-09-2024 09:04:20,19-09-2024 09:04:20,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,19-09-2024 09:04:20,19-09-2024 09:04:21,0.510s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,19-09-2024 09:04:21,19-09-2024 09:04:25,4.916s,PASSED
delay(5),Chrome 128.0.0.0,,,19-09-2024 09:04:25,19-09-2024 09:04:30,5.009s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,19-09-2024 09:04:30,19-09-2024 09:04:31,0.360s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:05:12,40.729s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.341s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.002s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.001s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:31,0.000s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:31,19-09-2024 09:04:32,0.244s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 09:04:32,19-09-2024 09:04:32,0.235s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 09:04:32,19-09-2024 09:04:33,0.905s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,19-09-2024 09:04:33,19-09-2024 09:04:34,1.683s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,19-09-2024 09:04:34,19-09-2024 09:04:35,0.235s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,19-09-2024 09:04:35,19-09-2024 09:04:41,6.782s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,19-09-2024 09:04:41,19-09-2024 09:04:43,1.461s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,19-09-2024 09:04:43,19-09-2024 09:04:44,1.110s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 09:04:44,19-09-2024 09:04:44,0.009s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:04:44,19-09-2024 09:04:44,0.493s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:04:44,19-09-2024 09:04:45,0.519s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 09:04:45,19-09-2024 09:04:45,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 09:04:45,19-09-2024 09:04:45,0.502s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,19-09-2024 09:04:45,19-09-2024 09:04:46,0.479s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,19-09-2024 09:04:46,19-09-2024 09:04:46,0.445s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,19-09-2024 09:04:46,19-09-2024 09:04:47,0.245s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,19-09-2024 09:04:47,19-09-2024 09:04:47,0.440s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,19-09-2024 09:04:47,19-09-2024 09:04:50,3.087s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:50,19-09-2024 09:04:51,1.343s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:51,19-09-2024 09:04:52,0.753s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,19-09-2024 09:04:52,19-09-2024 09:04:52,0.101s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 09:04:52,19-09-2024 09:04:52,0.007s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:52,19-09-2024 09:04:53,0.225s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.240s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.074s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.223s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.229s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.058s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:53,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,19-09-2024 09:04:53,19-09-2024 09:04:54,0.254s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,19-09-2024 09:04:54,19-09-2024 09:04:54,0.224s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,19-09-2024 09:04:54,19-09-2024 09:04:54,0.009s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,19-09-2024 09:04:54,19-09-2024 09:04:54,0.514s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,19-09-2024 09:04:54,19-09-2024 09:04:55,0.499s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,19-09-2024 09:04:55,19-09-2024 09:04:56,0.916s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,19-09-2024 09:04:56,19-09-2024 09:04:56,0.016s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,19-09-2024 09:04:56,19-09-2024 09:04:56,0.502s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,19-09-2024 09:04:56,19-09-2024 09:04:56,0.013s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,19-09-2024 09:04:56,19-09-2024 09:04:57,0.504s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,19-09-2024 09:04:57,19-09-2024 09:04:57,0.005s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 09:04:57,19-09-2024 09:04:58,0.724s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,19-09-2024 09:04:58,19-09-2024 09:04:58,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 09:04:58,19-09-2024 09:04:58,0.500s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:04:58,19-09-2024 09:04:58,0.229s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,19-09-2024 09:04:58,19-09-2024 09:04:59,0.273s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,19-09-2024 09:04:59,19-09-2024 09:05:01,2.874s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,19-09-2024 09:05:01,19-09-2024 09:05:03,1.881s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,19-09-2024 09:05:03,19-09-2024 09:05:04,0.676s,PASSED
delay(3),Chrome 128.0.0.0,,,19-09-2024 09:05:04,19-09-2024 09:05:07,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,19-09-2024 09:05:07,19-09-2024 09:05:11,4.365s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,19-09-2024 09:05:11,19-09-2024 09:05:12,0.155s,PASSED
