Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Keypath_Testsuite_APAC_SEO,Chrome 128.0.0.0,,,19-09-2024 09:44:25,19-09-2024 09:46:01,1m - 36.673s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Degree_Programs,Chrome 128.0.0.0,,,19-09-2024 09:44:25,19-09-2024 09:44:57,32.452s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Resuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,19-09-2024 09:44:25,19-09-2024 09:44:30,5.528s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/List_DegreePrograms"")",Chrome 128.0.0.0,,,19-09-2024 09:44:30,19-09-2024 09:44:30,0.022s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 09:44:30,19-09-2024 09:44:31,0.393s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_ListOne"")",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.005s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.002s,PASSED
"list4 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_Listfour"")",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.004s,PASSED
"lists = [list1, list2, list3, list4]",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.001s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.004s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.002s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.002s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:31,0.262s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 09:44:31,19-09-2024 09:44:33,2.357s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 09:44:33,19-09-2024 09:44:35,1.220s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,19-09-2024 09:44:35,19-09-2024 09:44:35,0.078s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,19-09-2024 09:44:35,19-09-2024 09:44:38,3.130s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,19-09-2024 09:44:38,19-09-2024 09:44:38,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,19-09-2024 09:44:38,19-09-2024 09:44:39,1.215s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep2""))",Chrome 128.0.0.0,,,19-09-2024 09:44:39,19-09-2024 09:44:39,0.293s,PASSED
"dropdown = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Bachelor_Experience"")",Chrome 128.0.0.0,,,19-09-2024 09:44:39,19-09-2024 09:44:39,0.003s,PASSED
"options = [""yes"", ""no""]",Chrome 128.0.0.0,,,19-09-2024 09:44:39,19-09-2024 09:44:39,0.000s,PASSED
randomOption = options[Random().nextInt(length)],Chrome 128.0.0.0,,,19-09-2024 09:44:39,19-09-2024 09:44:39,0.003s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 128.0.0.0,,,19-09-2024 09:44:39,19-09-2024 09:44:42,2.581s,PASSED
"if (randomOption.equals(""no""))",Chrome 128.0.0.0,,,19-09-2024 09:44:42,19-09-2024 09:44:46,3.746s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Startdate"")",Chrome 128.0.0.0,,,19-09-2024 09:44:46,19-09-2024 09:44:46,0.003s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 09:44:46,19-09-2024 09:44:47,1.336s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,19-09-2024 09:44:47,19-09-2024 09:44:47,0.002s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 09:44:47,19-09-2024 09:44:48,0.727s,PASSED
delay(2),Chrome 128.0.0.0,,,19-09-2024 09:44:48,19-09-2024 09:44:50,2.011s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,19-09-2024 09:44:50,19-09-2024 09:44:51,0.760s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,19-09-2024 09:44:51,19-09-2024 09:44:51,0.276s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 09:44:51,19-09-2024 09:44:51,0.023s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:44:51,19-09-2024 09:44:54,3.075s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 09:44:54,19-09-2024 09:44:54,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 09:44:54,19-09-2024 09:44:55,0.524s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,19-09-2024 09:44:55,19-09-2024 09:44:55,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 09:44:55,19-09-2024 09:44:55,0.728s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 09:44:55,19-09-2024 09:44:56,0.710s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,19-09-2024 09:44:56,19-09-2024 09:44:57,1.087s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,19-09-2024 09:44:57,19-09-2024 09:45:24,27.108s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,19-09-2024 09:44:57,19-09-2024 09:44:57,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 09:44:57,19-09-2024 09:45:07,9.938s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.005s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:07,0.233s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 09:45:07,19-09-2024 09:45:08,0.227s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 09:45:08,19-09-2024 09:45:10,2.153s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,19-09-2024 09:45:10,19-09-2024 09:45:10,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,19-09-2024 09:45:10,19-09-2024 09:45:12,2.368s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,19-09-2024 09:45:12,19-09-2024 09:45:12,0.010s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,19-09-2024 09:45:12,19-09-2024 09:45:13,0.522s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 09:45:13,19-09-2024 09:45:13,0.018s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 09:45:13,19-09-2024 09:45:13,0.514s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 09:45:13,19-09-2024 09:45:13,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 09:45:13,19-09-2024 09:45:14,0.520s,PASSED
