Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,18-09-2024 09:50:31,18-09-2024 09:50:33,1.676s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep2""))",Chrome 128.0.0.0,,,18-09-2024 09:50:33,18-09-2024 09:50:33,0.281s,PASSED
"dropdown = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Bachelor_Experience"")",Chrome 128.0.0.0,,,18-09-2024 09:50:33,18-09-2024 09:50:33,0.002s,PASSED
"options = [""yes"", ""no""]",Chrome 128.0.0.0,,,18-09-2024 09:50:33,18-09-2024 09:50:33,0.001s,PASSED
randomOption = options[Random().nextInt(length)],Chrome 128.0.0.0,,,18-09-2024 09:50:33,18-09-2024 09:50:33,0.003s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 128.0.0.0,,,18-09-2024 09:50:33,18-09-2024 09:50:36,3.042s,PASSED
"if (randomOption.equals(""no""))",Chrome 128.0.0.0,,,18-09-2024 09:50:36,18-09-2024 09:50:40,3.808s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Startdate"")",Chrome 128.0.0.0,,,18-09-2024 09:50:40,18-09-2024 09:50:40,0.003s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 09:50:40,18-09-2024 09:50:41,0.750s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,18-09-2024 09:50:41,18-09-2024 09:50:41,0.003s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 09:50:41,18-09-2024 09:50:41,0.758s,PASSED
delay(2),Chrome 128.0.0.0,,,18-09-2024 09:50:41,18-09-2024 09:50:43,2.012s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:50:43,18-09-2024 09:50:44,0.278s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,18-09-2024 09:50:44,18-09-2024 09:50:44,0.278s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 09:50:44,18-09-2024 09:50:44,0.028s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:50:44,18-09-2024 09:50:47,3.097s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 09:50:47,18-09-2024 09:50:47,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 09:50:47,18-09-2024 09:50:48,0.540s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,18-09-2024 09:50:48,18-09-2024 09:50:48,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 09:50:48,18-09-2024 09:50:48,0.750s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 09:50:48,18-09-2024 09:50:49,0.743s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,18-09-2024 09:50:49,18-09-2024 09:50:50,0.487s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,18-09-2024 09:50:50,18-09-2024 09:51:14,24.305s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,18-09-2024 09:50:50,18-09-2024 09:50:50,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,18-09-2024 09:50:50,18-09-2024 09:50:55,5.326s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.003s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.003s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:55,0.230s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,18-09-2024 09:50:55,18-09-2024 09:50:56,0.444s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,18-09-2024 09:50:56,18-09-2024 09:50:58,2.261s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,18-09-2024 09:50:58,18-09-2024 09:50:58,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,18-09-2024 09:50:58,18-09-2024 09:51:00,2.428s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,18-09-2024 09:51:00,18-09-2024 09:51:00,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,18-09-2024 09:51:00,18-09-2024 09:51:01,0.536s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 09:51:01,18-09-2024 09:51:01,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:51:01,18-09-2024 09:51:01,0.542s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 09:51:01,18-09-2024 09:51:01,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 09:51:01,18-09-2024 09:51:02,0.538s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,18-09-2024 09:51:02,18-09-2024 09:51:02,0.021s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,18-09-2024 09:51:02,18-09-2024 09:51:03,0.750s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,18-09-2024 09:51:03,18-09-2024 09:51:03,0.004s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,18-09-2024 09:51:03,18-09-2024 09:51:03,0.520s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,18-09-2024 09:51:03,18-09-2024 09:51:09,5.330s,PASSED
delay(5),Chrome 128.0.0.0,,,18-09-2024 09:51:09,18-09-2024 09:51:14,5.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.264s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:49,34.734s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.338s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.004s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.003s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.003s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.003s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.000s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:14,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:14,18-09-2024 09:51:15,0.242s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,18-09-2024 09:51:15,18-09-2024 09:51:15,0.240s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,18-09-2024 09:51:15,18-09-2024 09:51:16,1.041s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:51:16,18-09-2024 09:51:18,2.541s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,18-09-2024 09:51:18,18-09-2024 09:51:19,0.254s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,18-09-2024 09:51:19,18-09-2024 09:51:21,1.915s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,18-09-2024 09:51:21,18-09-2024 09:51:22,1.509s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,18-09-2024 09:51:22,18-09-2024 09:51:23,1.108s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 09:51:23,18-09-2024 09:51:23,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:51:23,18-09-2024 09:51:24,0.479s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:51:24,18-09-2024 09:51:24,0.498s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 09:51:24,18-09-2024 09:51:24,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 09:51:24,18-09-2024 09:51:25,0.531s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,18-09-2024 09:51:25,18-09-2024 09:51:25,0.510s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,18-09-2024 09:51:25,18-09-2024 09:51:26,0.686s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:51:26,18-09-2024 09:51:26,0.349s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,18-09-2024 09:51:26,18-09-2024 09:51:26,0.248s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,18-09-2024 09:51:26,18-09-2024 09:51:29,2.748s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:29,18-09-2024 09:51:31,1.791s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:31,18-09-2024 09:51:32,0.674s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.101s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.008s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.226s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.246s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.072s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:32,0.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:32,18-09-2024 09:51:33,0.220s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.241s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.065s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.249s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.226s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:33,0.010s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,18-09-2024 09:51:33,18-09-2024 09:51:34,0.529s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,18-09-2024 09:51:34,18-09-2024 09:51:35,0.837s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,18-09-2024 09:51:35,18-09-2024 09:51:35,0.521s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,18-09-2024 09:51:35,18-09-2024 09:51:35,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,18-09-2024 09:51:35,18-09-2024 09:51:36,0.514s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,18-09-2024 09:51:36,18-09-2024 09:51:36,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,18-09-2024 09:51:36,18-09-2024 09:51:36,0.519s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,18-09-2024 09:51:36,18-09-2024 09:51:36,0.003s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 09:51:36,18-09-2024 09:51:37,0.760s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,18-09-2024 09:51:37,18-09-2024 09:51:37,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 09:51:37,18-09-2024 09:51:38,0.522s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:38,18-09-2024 09:51:38,0.236s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,18-09-2024 09:51:38,18-09-2024 09:51:38,0.272s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:51:38,18-09-2024 09:51:41,2.507s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,18-09-2024 09:51:41,18-09-2024 09:51:42,1.477s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,18-09-2024 09:51:42,18-09-2024 09:51:42,0.278s,PASSED
delay(3),Chrome 128.0.0.0,,,18-09-2024 09:51:42,18-09-2024 09:51:45,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,18-09-2024 09:51:45,18-09-2024 09:51:48,3.033s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,18-09-2024 09:51:48,18-09-2024 09:51:49,0.189s,PASSED
