Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,11-09-2024 13:21:14,11-09-2024 13:21:14,0.004s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,11-09-2024 13:21:14,11-09-2024 13:21:14,0.503s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,11-09-2024 13:21:14,11-09-2024 13:21:19,4.580s,PASSED
delay(5),Chrome 128.0.0.0,,,11-09-2024 13:21:19,11-09-2024 13:21:24,5.013s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,11-09-2024 13:21:24,11-09-2024 13:21:24,0.259s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,11-09-2024 13:21:24,11-09-2024 13:22:25,1m - 0.775s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,11-09-2024 13:21:24,11-09-2024 13:21:24,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,11-09-2024 13:21:24,11-09-2024 13:21:25,0.462s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.002s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.000s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.243s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:25,0.231s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,11-09-2024 13:21:25,11-09-2024 13:21:29,3.567s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,11-09-2024 13:21:29,11-09-2024 13:21:31,2.449s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,11-09-2024 13:21:31,11-09-2024 13:21:51,19.676s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,11-09-2024 13:21:51,11-09-2024 13:21:52,1.559s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,11-09-2024 13:21:52,11-09-2024 13:21:53,0.714s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,11-09-2024 13:21:53,11-09-2024 13:21:53,0.010s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,11-09-2024 13:21:53,11-09-2024 13:21:54,0.814s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,11-09-2024 13:21:54,11-09-2024 13:21:55,0.495s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,11-09-2024 13:21:55,11-09-2024 13:21:55,0.000s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,11-09-2024 13:21:55,11-09-2024 13:21:55,0.482s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,11-09-2024 13:21:55,11-09-2024 13:21:55,0.472s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,11-09-2024 13:21:55,11-09-2024 13:21:56,0.448s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,11-09-2024 13:21:56,11-09-2024 13:21:56,0.240s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,11-09-2024 13:21:56,11-09-2024 13:22:03,6.503s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:03,11-09-2024 13:22:04,1.572s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:04,11-09-2024 13:22:05,0.558s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.088s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.008s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.228s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.244s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.020s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.070s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:05,0.009s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:05,11-09-2024 13:22:06,0.225s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.239s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.063s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.250s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.223s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:06,0.009s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,11-09-2024 13:22:06,11-09-2024 13:22:07,0.513s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,11-09-2024 13:22:07,11-09-2024 13:22:08,0.515s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,11-09-2024 13:22:08,11-09-2024 13:22:08,0.930s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,11-09-2024 13:22:08,11-09-2024 13:22:08,0.017s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,11-09-2024 13:22:08,11-09-2024 13:22:09,0.500s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,11-09-2024 13:22:09,11-09-2024 13:22:09,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,11-09-2024 13:22:09,11-09-2024 13:22:09,0.498s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,11-09-2024 13:22:09,11-09-2024 13:22:09,0.001s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,11-09-2024 13:22:09,11-09-2024 13:22:10,0.731s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,11-09-2024 13:22:10,11-09-2024 13:22:10,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,11-09-2024 13:22:10,11-09-2024 13:22:11,0.505s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:11,11-09-2024 13:22:11,0.232s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,11-09-2024 13:22:11,11-09-2024 13:22:11,0.287s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,11-09-2024 13:22:11,11-09-2024 13:22:14,3.244s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,11-09-2024 13:22:14,11-09-2024 13:22:18,3.747s,PASSED
delay(3),Chrome 128.0.0.0,,,11-09-2024 13:22:18,11-09-2024 13:22:21,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,11-09-2024 13:22:21,11-09-2024 13:22:25,3.582s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,11-09-2024 13:22:25,11-09-2024 13:22:25,0.194s,PASSED
