Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep2""))",Chrome 128.0.0.0,,,19-09-2024 08:46:42,19-09-2024 08:46:42,0.279s,PASSED
"dropdown = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Bachelor_Experience"")",Chrome 128.0.0.0,,,19-09-2024 08:46:42,19-09-2024 08:46:42,0.002s,PASSED
"options = [""yes"", ""no""]",Chrome 128.0.0.0,,,19-09-2024 08:46:42,19-09-2024 08:46:42,0.000s,PASSED
randomOption = options[Random().nextInt(length)],Chrome 128.0.0.0,,,19-09-2024 08:46:42,19-09-2024 08:46:42,0.004s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 128.0.0.0,,,19-09-2024 08:46:42,19-09-2024 08:46:46,3.920s,PASSED
"if (randomOption.equals(""no""))",Chrome 128.0.0.0,,,19-09-2024 08:46:46,19-09-2024 08:46:52,5.479s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Startdate"")",Chrome 128.0.0.0,,,19-09-2024 08:46:52,19-09-2024 08:46:52,0.002s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 08:46:52,19-09-2024 08:46:52,0.725s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,19-09-2024 08:46:52,19-09-2024 08:46:52,0.003s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 08:46:52,19-09-2024 08:46:53,0.722s,PASSED
delay(2),Chrome 128.0.0.0,,,19-09-2024 08:46:53,19-09-2024 08:46:55,2.013s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,19-09-2024 08:46:55,19-09-2024 08:46:55,0.246s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,19-09-2024 08:46:55,19-09-2024 08:46:55,0.270s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 08:46:55,19-09-2024 08:46:56,0.019s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 08:46:56,19-09-2024 08:47:00,4.385s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 08:47:00,19-09-2024 08:47:00,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 08:47:00,19-09-2024 08:47:00,0.520s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,19-09-2024 08:47:00,19-09-2024 08:47:00,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 08:47:00,19-09-2024 08:47:01,1.034s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 08:47:01,19-09-2024 08:47:02,0.734s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,19-09-2024 08:47:02,19-09-2024 08:47:03,0.467s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,19-09-2024 08:47:03,19-09-2024 08:47:42,39.290s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,19-09-2024 08:47:03,19-09-2024 08:47:03,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 08:47:03,19-09-2024 08:47:16,13.708s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.001s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:16,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 08:47:16,19-09-2024 08:47:17,0.549s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 08:47:17,19-09-2024 08:47:18,0.841s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 08:47:18,19-09-2024 08:47:24,6.403s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,19-09-2024 08:47:24,19-09-2024 08:47:24,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,19-09-2024 08:47:24,19-09-2024 08:47:27,2.773s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,19-09-2024 08:47:27,19-09-2024 08:47:27,0.007s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,19-09-2024 08:47:27,19-09-2024 08:47:28,0.512s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 08:47:28,19-09-2024 08:47:28,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 08:47:28,19-09-2024 08:47:28,0.519s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 08:47:28,19-09-2024 08:47:28,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 08:47:28,19-09-2024 08:47:29,0.518s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,19-09-2024 08:47:29,19-09-2024 08:47:29,0.023s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,19-09-2024 08:47:29,19-09-2024 08:47:29,0.726s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,19-09-2024 08:47:29,19-09-2024 08:47:29,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,19-09-2024 08:47:29,19-09-2024 08:47:31,1.201s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,19-09-2024 08:47:31,19-09-2024 08:47:37,6.132s,PASSED
delay(5),Chrome 128.0.0.0,,,19-09-2024 08:47:37,19-09-2024 08:47:42,5.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,19-09-2024 08:47:42,19-09-2024 08:47:42,0.268s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,19-09-2024 08:47:42,19-09-2024 08:48:49,1m - 6.849s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,19-09-2024 08:47:42,19-09-2024 08:47:42,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,19-09-2024 08:47:42,19-09-2024 08:47:43,0.572s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:43,0.000s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,19-09-2024 08:47:43,19-09-2024 08:47:44,1.437s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,19-09-2024 08:47:44,19-09-2024 08:47:46,1.986s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,19-09-2024 08:47:46,19-09-2024 08:47:49,2.943s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,19-09-2024 08:47:49,19-09-2024 08:47:54,5.073s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,19-09-2024 08:47:54,19-09-2024 08:47:57,2.994s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,19-09-2024 08:47:57,19-09-2024 08:48:15,17.722s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,19-09-2024 08:48:15,19-09-2024 08:48:17,1.885s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,19-09-2024 08:48:17,19-09-2024 08:48:18,0.808s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,19-09-2024 08:48:18,19-09-2024 08:48:18,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,19-09-2024 08:48:18,19-09-2024 08:48:18,0.504s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,19-09-2024 08:48:18,19-09-2024 08:48:19,0.511s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,19-09-2024 08:48:19,19-09-2024 08:48:19,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,19-09-2024 08:48:19,19-09-2024 08:48:19,0.828s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,19-09-2024 08:48:19,19-09-2024 08:48:20,0.477s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,19-09-2024 08:48:20,19-09-2024 08:48:20,0.444s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,19-09-2024 08:48:20,19-09-2024 08:48:21,0.242s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,19-09-2024 08:48:21,19-09-2024 08:48:21,0.234s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,19-09-2024 08:48:21,19-09-2024 08:48:30,8.814s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:30,19-09-2024 08:48:31,0.954s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:31,19-09-2024 08:48:31,0.456s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,19-09-2024 08:48:31,19-09-2024 08:48:31,0.085s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 08:48:31,19-09-2024 08:48:31,0.009s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:31,19-09-2024 08:48:31,0.226s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:31,19-09-2024 08:48:32,0.243s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.021s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.067s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.224s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.239s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.062s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.005s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:32,0.254s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,19-09-2024 08:48:32,19-09-2024 08:48:33,0.225s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,19-09-2024 08:48:33,19-09-2024 08:48:33,0.016s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,19-09-2024 08:48:33,19-09-2024 08:48:33,0.512s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,19-09-2024 08:48:33,19-09-2024 08:48:34,0.515s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,19-09-2024 08:48:34,19-09-2024 08:48:34,0.510s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,19-09-2024 08:48:34,19-09-2024 08:48:34,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,19-09-2024 08:48:34,19-09-2024 08:48:35,0.803s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,19-09-2024 08:48:35,19-09-2024 08:48:35,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,19-09-2024 08:48:35,19-09-2024 08:48:36,0.496s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,19-09-2024 08:48:36,19-09-2024 08:48:36,0.002s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,19-09-2024 08:48:36,19-09-2024 08:48:36,0.711s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,19-09-2024 08:48:36,19-09-2024 08:48:36,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,19-09-2024 08:48:36,19-09-2024 08:48:37,0.503s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:37,19-09-2024 08:48:37,0.232s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,19-09-2024 08:48:37,19-09-2024 08:48:37,0.277s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,19-09-2024 08:48:37,19-09-2024 08:48:42,4.260s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,19-09-2024 08:48:42,19-09-2024 08:48:42,0.840s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,19-09-2024 08:48:42,19-09-2024 08:48:43,0.269s,PASSED
delay(3),Chrome 128.0.0.0,,,19-09-2024 08:48:43,19-09-2024 08:48:46,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,19-09-2024 08:48:46,19-09-2024 08:48:49,2.955s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,19-09-2024 08:48:49,19-09-2024 08:48:49,0.181s,PASSED
