Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep2""))",Chrome 128.0.0.0,,,18-09-2024 09:59:06,18-09-2024 09:59:07,0.290s,PASSED
"dropdown = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Bachelor_Experience"")",Chrome 128.0.0.0,,,18-09-2024 09:59:07,18-09-2024 09:59:07,0.002s,PASSED
"options = [""yes"", ""no""]",Chrome 128.0.0.0,,,18-09-2024 09:59:07,18-09-2024 09:59:07,0.001s,PASSED
randomOption = options[Random().nextInt(length)],Chrome 128.0.0.0,,,18-09-2024 09:59:07,18-09-2024 09:59:07,0.002s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 128.0.0.0,,,18-09-2024 09:59:07,18-09-2024 09:59:09,2.864s,PASSED
"if (randomOption.equals(""no""))",Chrome 128.0.0.0,,,18-09-2024 09:59:09,18-09-2024 09:59:13,3.788s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Startdate"")",Chrome 128.0.0.0,,,18-09-2024 09:59:13,18-09-2024 09:59:13,0.003s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 09:59:13,18-09-2024 09:59:14,0.747s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,18-09-2024 09:59:14,18-09-2024 09:59:14,0.002s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 09:59:14,18-09-2024 09:59:16,1.675s,PASSED
delay(2),Chrome 128.0.0.0,,,18-09-2024 09:59:16,18-09-2024 09:59:18,2.013s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:59:18,18-09-2024 09:59:18,0.281s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,18-09-2024 09:59:18,18-09-2024 09:59:18,0.271s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 09:59:18,18-09-2024 09:59:18,0.019s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:59:18,18-09-2024 09:59:22,3.835s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 09:59:22,18-09-2024 09:59:22,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 09:59:22,18-09-2024 09:59:23,0.537s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,18-09-2024 09:59:23,18-09-2024 09:59:23,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 09:59:23,18-09-2024 09:59:23,0.750s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 09:59:23,18-09-2024 09:59:24,0.852s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,18-09-2024 09:59:24,18-09-2024 09:59:25,0.695s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,18-09-2024 09:59:25,18-09-2024 09:59:52,26.764s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,18-09-2024 09:59:25,18-09-2024 09:59:25,0.001s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,18-09-2024 09:59:25,18-09-2024 09:59:33,8.395s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.004s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.004s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.002s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:33,0.000s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,18-09-2024 09:59:33,18-09-2024 09:59:34,0.232s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,18-09-2024 09:59:34,18-09-2024 09:59:34,0.650s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,18-09-2024 09:59:34,18-09-2024 09:59:37,2.547s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,18-09-2024 09:59:37,18-09-2024 09:59:37,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,18-09-2024 09:59:37,18-09-2024 09:59:39,2.050s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,18-09-2024 09:59:39,18-09-2024 09:59:39,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,18-09-2024 09:59:39,18-09-2024 09:59:39,0.541s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 09:59:39,18-09-2024 09:59:39,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 09:59:39,18-09-2024 09:59:40,0.538s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 09:59:40,18-09-2024 09:59:40,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 09:59:40,18-09-2024 09:59:41,0.544s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,18-09-2024 09:59:41,18-09-2024 09:59:41,0.026s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,18-09-2024 09:59:41,18-09-2024 09:59:41,0.762s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,18-09-2024 09:59:41,18-09-2024 09:59:41,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,18-09-2024 09:59:41,18-09-2024 09:59:42,0.539s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,18-09-2024 09:59:42,18-09-2024 09:59:46,4.552s,PASSED
delay(5),Chrome 128.0.0.0,,,18-09-2024 09:59:46,18-09-2024 09:59:51,5.008s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,18-09-2024 09:59:51,18-09-2024 09:59:52,0.285s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 10:00:27,35.607s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.357s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.004s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.003s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.001s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:52,0.257s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,18-09-2024 09:59:52,18-09-2024 09:59:53,0.240s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,18-09-2024 09:59:53,18-09-2024 09:59:54,1.341s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,18-09-2024 09:59:54,18-09-2024 09:59:55,1.410s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,18-09-2024 09:59:55,18-09-2024 09:59:56,0.656s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,18-09-2024 09:59:56,18-09-2024 09:59:58,2.076s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,18-09-2024 09:59:58,18-09-2024 10:00:00,1.618s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,18-09-2024 10:00:00,18-09-2024 10:00:01,0.817s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,18-09-2024 10:00:01,18-09-2024 10:00:01,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,18-09-2024 10:00:01,18-09-2024 10:00:01,0.527s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,18-09-2024 10:00:01,18-09-2024 10:00:02,0.503s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,18-09-2024 10:00:02,18-09-2024 10:00:02,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,18-09-2024 10:00:02,18-09-2024 10:00:02,0.535s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,18-09-2024 10:00:02,18-09-2024 10:00:03,0.475s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,18-09-2024 10:00:03,18-09-2024 10:00:03,0.564s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,18-09-2024 10:00:03,18-09-2024 10:00:03,0.240s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,18-09-2024 10:00:03,18-09-2024 10:00:04,0.456s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,18-09-2024 10:00:04,18-09-2024 10:00:07,3.261s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:07,18-09-2024 10:00:10,2.596s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:10,18-09-2024 10:00:10,0.456s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,18-09-2024 10:00:10,18-09-2024 10:00:10,0.098s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 10:00:10,18-09-2024 10:00:10,0.007s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:10,18-09-2024 10:00:11,0.226s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.232s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.017s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.061s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.004s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.221s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.243s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.066s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:11,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,18-09-2024 10:00:11,18-09-2024 10:00:12,0.252s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,18-09-2024 10:00:12,18-09-2024 10:00:13,0.950s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,18-09-2024 10:00:13,18-09-2024 10:00:13,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,18-09-2024 10:00:13,18-09-2024 10:00:13,0.657s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,18-09-2024 10:00:13,18-09-2024 10:00:14,0.531s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,18-09-2024 10:00:14,18-09-2024 10:00:14,0.472s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,18-09-2024 10:00:14,18-09-2024 10:00:14,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,18-09-2024 10:00:14,18-09-2024 10:00:15,0.505s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,18-09-2024 10:00:15,18-09-2024 10:00:15,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,18-09-2024 10:00:15,18-09-2024 10:00:15,0.537s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,18-09-2024 10:00:15,18-09-2024 10:00:15,0.003s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,18-09-2024 10:00:15,18-09-2024 10:00:16,0.735s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,18-09-2024 10:00:16,18-09-2024 10:00:16,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,18-09-2024 10:00:16,18-09-2024 10:00:17,0.495s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:17,18-09-2024 10:00:17,0.228s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,18-09-2024 10:00:17,18-09-2024 10:00:17,0.264s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,18-09-2024 10:00:17,18-09-2024 10:00:20,2.590s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,18-09-2024 10:00:20,18-09-2024 10:00:21,1.180s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,18-09-2024 10:00:21,18-09-2024 10:00:21,0.284s,PASSED
delay(3),Chrome 128.0.0.0,,,18-09-2024 10:00:21,18-09-2024 10:00:24,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,18-09-2024 10:00:24,18-09-2024 10:00:27,3.012s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,18-09-2024 10:00:27,18-09-2024 10:00:27,0.200s,PASSED
