Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Field_SecondName""), LastName)",Chrome 130.0.0.0,,,25-10-2024 15:43:23,25-10-2024 15:43:23,0.507s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_Nextstep2""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:43:23,25-10-2024 15:43:23,0.237s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_Nextstep2""))",Chrome 130.0.0.0,,,25-10-2024 15:43:23,25-10-2024 15:43:24,0.263s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 130.0.0.0,,,25-10-2024 15:43:24,25-10-2024 15:43:24,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Field_Phonenumber""), Phonenumber)",Chrome 130.0.0.0,,,25-10-2024 15:43:24,25-10-2024 15:43:24,0.727s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 130.0.0.0,,,25-10-2024 15:43:24,25-10-2024 15:43:25,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Field_Email""), Email)",Chrome 130.0.0.0,,,25-10-2024 15:43:25,25-10-2024 15:43:25,0.719s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_Nextstep3""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:43:25,25-10-2024 15:43:25,0.236s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_Nextstep3""))",Chrome 130.0.0.0,,,25-10-2024 15:43:25,25-10-2024 15:43:26,0.264s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Dropdown_Country""), ""Australia"", false)",Chrome 130.0.0.0,,,25-10-2024 15:43:26,25-10-2024 15:43:26,0.698s,PASSED
delay(3),Chrome 130.0.0.0,,,25-10-2024 15:43:26,25-10-2024 15:43:29,3.014s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 130.0.0.0,,,25-10-2024 15:43:29,25-10-2024 15:43:29,0.007s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Field_Pincode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:43:29,25-10-2024 15:43:30,0.513s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Field_Pincode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:43:30,25-10-2024 15:43:31,0.597s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_GetStarted""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:43:31,25-10-2024 15:43:31,0.226s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Rmit_University/Enquiry_Now/Button_GetStarted""))",Chrome 130.0.0.0,,,25-10-2024 15:43:31,25-10-2024 15:43:31,0.271s,PASSED
delay(5),Chrome 130.0.0.0,,,25-10-2024 15:43:31,25-10-2024 15:43:36,5.010s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/Rmit_University/Main_Page/Verify_Message""), ""Thank you for enquiring"")",Chrome 130.0.0.0,,,25-10-2024 15:43:36,25-10-2024 15:43:36,0.261s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/RMIT_University/Main_Page,Chrome 130.0.0.0,,,25-10-2024 15:43:36,25-10-2024 15:43:53,17.136s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/RMIT_University/Reusuable_Testcases/Navigate to home page""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:43:36,25-10-2024 15:43:37,0.586s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/RMIT_University/Reusuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:43:37,25-10-2024 15:43:53,16.402s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,25-10-2024 15:43:53,25-10-2024 15:43:53,0.123s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Deakin_University/Enquiry_Now,Chrome 130.0.0.0,,,25-10-2024 15:43:53,25-10-2024 15:44:26,32.353s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Deakin_University/Resuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:43:54,25-10-2024 15:44:15,21.495s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Enquiry_Now""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:44:15,25-10-2024 15:44:15,0.236s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Enquiry_Now""))",Chrome 130.0.0.0,,,25-10-2024 15:44:15,25-10-2024 15:44:16,1.117s,PASSED
"program = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Program"")",Chrome 130.0.0.0,,,25-10-2024 15:44:16,25-10-2024 15:44:16,0.003s,PASSED
"selectOptionByIndex(program, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:16,25-10-2024 15:44:19,2.273s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 130.0.0.0,,,25-10-2024 15:44:19,25-10-2024 15:44:19,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Firstname""), FirstName)",Chrome 130.0.0.0,,,25-10-2024 15:44:19,25-10-2024 15:44:19,0.572s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 130.0.0.0,,,25-10-2024 15:44:19,25-10-2024 15:44:19,0.006s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Lastname""), LastName)",Chrome 130.0.0.0,,,25-10-2024 15:44:19,25-10-2024 15:44:20,0.506s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 130.0.0.0,,,25-10-2024 15:44:20,25-10-2024 15:44:20,0.007s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Email""), Email)",Chrome 130.0.0.0,,,25-10-2024 15:44:20,25-10-2024 15:44:20,0.499s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 130.0.0.0,,,25-10-2024 15:44:20,25-10-2024 15:44:20,0.000s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Phonenumber""), Phonenumber)",Chrome 130.0.0.0,,,25-10-2024 15:44:20,25-10-2024 15:44:21,0.509s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Startdate"")",Chrome 130.0.0.0,,,25-10-2024 15:44:21,25-10-2024 15:44:21,0.002s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:21,25-10-2024 15:44:22,0.928s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Highereducation""), Education_Level, false)",Chrome 130.0.0.0,,,25-10-2024 15:44:22,25-10-2024 15:44:22,0.493s,PASSED
"Workexperience = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Workexperience"")",Chrome 130.0.0.0,,,25-10-2024 15:44:22,25-10-2024 15:44:22,0.002s,PASSED
"selectOptionByIndex(Workexperience, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:22,25-10-2024 15:44:23,0.722s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Enquiry"")",Chrome 130.0.0.0,,,25-10-2024 15:44:23,25-10-2024 15:44:23,0.001s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:23,25-10-2024 15:44:24,0.721s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Country""), ""Australia"", false)",Chrome 130.0.0.0,,,25-10-2024 15:44:24,25-10-2024 15:44:24,0.488s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 130.0.0.0,,,25-10-2024 15:44:24,25-10-2024 15:44:24,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Postcode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:44:24,25-10-2024 15:44:25,0.716s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Postcode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:44:25,25-10-2024 15:44:25,0.500s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Submit""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:44:25,25-10-2024 15:44:26,0.229s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Submit""))",Chrome 130.0.0.0,,,25-10-2024 15:44:26,25-10-2024 15:44:26,0.278s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Deakin_University/Main_page,Chrome 130.0.0.0,,,25-10-2024 15:44:26,25-10-2024 15:44:45,19.322s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Deakin_University/Resuable_Testcases/Navigate_HomePage""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:44:26,25-10-2024 15:44:30,4.000s,PASSED
"program = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Program"")",Chrome 130.0.0.0,,,25-10-2024 15:44:30,25-10-2024 15:44:30,0.003s,PASSED
"selectOptionByIndex(program, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:30,25-10-2024 15:44:31,1.320s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 130.0.0.0,,,25-10-2024 15:44:31,25-10-2024 15:44:31,0.005s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Firstname""), FirstName)",Chrome 130.0.0.0,,,25-10-2024 15:44:31,25-10-2024 15:44:32,0.812s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 130.0.0.0,,,25-10-2024 15:44:32,25-10-2024 15:44:32,0.006s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Lastname""), LastName)",Chrome 130.0.0.0,,,25-10-2024 15:44:32,25-10-2024 15:44:33,0.504s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_NextStep2""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:44:33,25-10-2024 15:44:33,0.240s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_NextStep2""))",Chrome 130.0.0.0,,,25-10-2024 15:44:33,25-10-2024 15:44:33,0.252s,PASSED
"startdate = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Startdate"")",Chrome 130.0.0.0,,,25-10-2024 15:44:33,25-10-2024 15:44:33,0.001s,PASSED
"selectOptionByIndex(startdate, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:33,25-10-2024 15:44:34,0.922s,PASSED
"Enquiryreason = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Enquiry"")",Chrome 130.0.0.0,,,25-10-2024 15:44:34,25-10-2024 15:44:34,0.002s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:34,25-10-2024 15:44:35,0.717s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Highereducation""), Education_Level, false)",Chrome 130.0.0.0,,,25-10-2024 15:44:35,25-10-2024 15:44:35,0.584s,PASSED
"Workexperience = findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Workexperience"")",Chrome 130.0.0.0,,,25-10-2024 15:44:35,25-10-2024 15:44:35,0.002s,PASSED
"selectOptionByIndex(Workexperience, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:44:35,25-10-2024 15:44:36,0.721s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Nextstep3""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:44:36,25-10-2024 15:44:36,0.235s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Nextstep3""))",Chrome 130.0.0.0,,,25-10-2024 15:44:36,25-10-2024 15:44:36,0.259s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 130.0.0.0,,,25-10-2024 15:44:36,25-10-2024 15:44:36,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Email""), Email)",Chrome 130.0.0.0,,,25-10-2024 15:44:36,25-10-2024 15:44:37,0.605s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 130.0.0.0,,,25-10-2024 15:44:37,25-10-2024 15:44:37,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Phonenumber""), Phonenumber)",Chrome 130.0.0.0,,,25-10-2024 15:44:37,25-10-2024 15:44:38,0.512s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/APAC_University/Deakin_University/Dropdown_Country""), ""Australia"", false)",Chrome 130.0.0.0,,,25-10-2024 15:44:38,25-10-2024 15:44:38,0.690s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 130.0.0.0,,,25-10-2024 15:44:38,25-10-2024 15:44:38,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Postcode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:44:38,25-10-2024 15:44:39,0.500s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/Deakin_University/Field_Postcode""), Postcode)",Chrome 130.0.0.0,,,25-10-2024 15:44:39,25-10-2024 15:44:39,0.501s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Enquiry_Submit""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:44:39,25-10-2024 15:44:40,0.235s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Deakin_University/Button_Enquiry_Submit""))",Chrome 130.0.0.0,,,25-10-2024 15:44:40,25-10-2024 15:44:40,0.271s,PASSED
delay(5),Chrome 130.0.0.0,,,25-10-2024 15:44:40,25-10-2024 15:44:45,5.008s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/Deakin_University/Verify_Content""), ""Thanks - we’ll be in touch soon!"")",Chrome 130.0.0.0,,,25-10-2024 15:44:45,25-10-2024 15:44:45,0.249s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,25-10-2024 15:44:45,25-10-2024 15:44:45,0.108s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Enquiry_Form,Chrome 130.0.0.0,,,25-10-2024 15:44:45,25-10-2024 15:45:19,33.988s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Resuable_Testcases/Navigate_Url""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:44:45,25-10-2024 15:45:02,16.361s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/University_of_Canberra/Button_Enquiry_Now""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:45:02,25-10-2024 15:45:02,0.575s,PASSED
"click(findTestObject(""Object Repository/APAC_University/University_of_Canberra/Button_Enquiry_Now""))",Chrome 130.0.0.0,,,25-10-2024 15:45:02,25-10-2024 15:45:05,2.617s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Resuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:45:05,25-10-2024 15:45:19,14.415s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Main_Page,Chrome 130.0.0.0,,,25-10-2024 15:45:19,25-10-2024 15:45:36,16.867s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Resuable_Testcases/Navigate_Homepage""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:45:19,25-10-2024 15:45:21,1.348s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/University_of_Canberra/Resuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:45:21,25-10-2024 15:45:36,15.379s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,25-10-2024 15:45:36,25-10-2024 15:45:36,0.118s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Main_Page,Chrome 130.0.0.0,,,25-10-2024 15:45:36,25-10-2024 15:46:02,25.701s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Reusuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:45:36,25-10-2024 15:45:53,16.624s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Reusuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:45:53,25-10-2024 15:46:02,9.061s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Enquiry_Form,Chrome 130.0.0.0,,,25-10-2024 15:46:02,25-10-2024 15:46:18,16.473s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Reusuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:02,25-10-2024 15:46:06,3.801s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Victorian_University/Reusuable_Testcases/Navigate_HomePage""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:06,25-10-2024 15:46:09,3.765s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Victoria_University/Button_Enquiry_Now""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:46:09,25-10-2024 15:46:11,1.280s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Victoria_University/Button_Enquiry_Now""))",Chrome 130.0.0.0,,,25-10-2024 15:46:11,25-10-2024 15:46:11,0.884s,PASSED
"program = findTestObject(""Object Repository/APAC_University/Victoria_University/Dropdown_Program"")",Chrome 130.0.0.0,,,25-10-2024 15:46:11,25-10-2024 15:46:11,0.001s,PASSED
"selectOptionByIndex(program, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 130.0.0.0,,,25-10-2024 15:46:11,25-10-2024 15:46:14,2.389s,PASSED
"dropdown = findTestObject(""Object Repository/APAC_University/Victoria_University/Dropdown_Citizen_Qualify"")",Chrome 130.0.0.0,,,25-10-2024 15:46:14,25-10-2024 15:46:14,0.002s,PASSED
"options = [""yes"", ""no""]",Chrome 130.0.0.0,,,25-10-2024 15:46:14,25-10-2024 15:46:14,0.000s,PASSED
randomOption = options[Random().nextInt(length)],Chrome 130.0.0.0,,,25-10-2024 15:46:14,25-10-2024 15:46:14,0.000s,PASSED
"selectOptionByValue(dropdown, randomOption, true)",Chrome 130.0.0.0,,,25-10-2024 15:46:14,25-10-2024 15:46:15,0.957s,PASSED
"if (randomOption.equals(""no""))",Chrome 130.0.0.0,,,25-10-2024 15:46:15,25-10-2024 15:46:18,3.360s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Enquiry_Now,Chrome 130.0.0.0,,,25-10-2024 15:46:18,25-10-2024 15:46:40,21.564s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Resuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:18,25-10-2024 15:46:22,3.909s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/UTS_University/Button_Enquiry_Now""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:46:22,25-10-2024 15:46:23,1.388s,PASSED
"click(findTestObject(""Object Repository/APAC_University/UTS_University/Button_Enquiry_Now""))",Chrome 130.0.0.0,,,25-10-2024 15:46:23,25-10-2024 15:46:25,1.511s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Resuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:25,25-10-2024 15:46:40,14.738s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Main_Page,Chrome 130.0.0.0,,,25-10-2024 15:46:40,25-10-2024 15:46:57,17.101s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Resuable_Testcases/Navigate_Homepage""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:40,25-10-2024 15:46:41,1.173s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/UTS_University/Resuable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:41,25-10-2024 15:46:57,15.800s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,25-10-2024 15:46:57,25-10-2024 15:46:57,0.108s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Enquiry_Now,Chrome 130.0.0.0,,,25-10-2024 15:46:57,25-10-2024 15:47:17,20.419s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Reusable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:46:57,25-10-2024 15:47:01,3.949s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/Edith_Cowan_University/Button_Enquiry_Now""), 10)",Chrome 130.0.0.0,,,25-10-2024 15:47:01,25-10-2024 15:47:03,1.705s,PASSED
"click(findTestObject(""Object Repository/APAC_University/Edith_Cowan_University/Button_Enquiry_Now""))",Chrome 130.0.0.0,,,25-10-2024 15:47:03,25-10-2024 15:47:04,1.285s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Reusable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:47:04,25-10-2024 15:47:17,13.463s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Main_Page,Chrome 130.0.0.0,,,25-10-2024 15:47:17,25-10-2024 15:47:33,15.639s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Reusable_Testcases/Navigate_HomePage""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:47:17,25-10-2024 15:47:18,1.039s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/Edith_Cowan_University/Reusable_Testcases/Lead_Form""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:47:18,25-10-2024 15:47:33,14.467s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,25-10-2024 15:47:33,25-10-2024 15:47:33,0.113s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Degree_Programs,Chrome 130.0.0.0,,,25-10-2024 15:47:33,25-10-2024 15:48:01,28.121s,PASSED
"callTestCase(findTestCase(""Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Resuable_Testcases/Navigate_URL""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,25-10-2024 15:47:33,25-10-2024 15:47:36,2.638s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/List_DegreePrograms"")",Chrome 130.0.0.0,,,25-10-2024 15:47:36,25-10-2024 15:47:36,0.001s,PASSED
mouseOver(buttonObject),Chrome 130.0.0.0,,,25-10-2024 15:47:36,25-10-2024 15:47:36,0.346s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_ListOne"")",Chrome 130.0.0.0,,,25-10-2024 15:47:36,25-10-2024 15:47:36,0.001s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_Listtwo"")",Chrome 130.0.0.0,,,25-10-2024 15:47:36,25-10-2024 15:47:36,0.001s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/DegreePrograms_Listthree"")",Chrome 130.0.0.0,,,25-10-2024 15:47:36,25-10-2024 15:47:36,0.001s,PASSED
