Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Enquiryreason = findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Dropdown_Enquiry"")",Chrome 128.0.0.0,,,13-09-2024 09:38:07,13-09-2024 09:38:07,0.002s,PASSED
"selectOptionByIndex(Enquiryreason, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,13-09-2024 09:38:07,13-09-2024 09:38:07,0.725s,PASSED
delay(2),Chrome 128.0.0.0,,,13-09-2024 09:38:07,13-09-2024 09:38:09,2.010s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""), 3)",Chrome 128.0.0.0,,,13-09-2024 09:38:09,13-09-2024 09:38:10,0.252s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_NextStep3""))",Chrome 128.0.0.0,,,13-09-2024 09:38:10,13-09-2024 09:38:10,0.269s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,13-09-2024 09:38:10,13-09-2024 09:38:10,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Email""), Email)",Chrome 128.0.0.0,,,13-09-2024 09:38:10,13-09-2024 09:38:14,3.839s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,13-09-2024 09:38:14,13-09-2024 09:38:14,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,13-09-2024 09:38:14,13-09-2024 09:38:14,0.526s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,13-09-2024 09:38:14,13-09-2024 09:38:14,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,13-09-2024 09:38:14,13-09-2024 09:38:15,0.708s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,13-09-2024 09:38:15,13-09-2024 09:38:17,1.740s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Degree Program/Button_Downloadbrochure""))",Chrome 128.0.0.0,,,13-09-2024 09:38:17,13-09-2024 09:38:17,0.465s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Short_Courses,Chrome 128.0.0.0,,,13-09-2024 09:38:17,13-09-2024 09:38:47,29.857s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,13-09-2024 09:38:17,13-09-2024 09:38:17,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,13-09-2024 09:38:17,13-09-2024 09:38:24,6.920s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:24,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,13-09-2024 09:38:24,13-09-2024 09:38:26,1.769s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,13-09-2024 09:38:26,13-09-2024 09:38:26,0.227s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,13-09-2024 09:38:26,13-09-2024 09:38:29,2.648s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,13-09-2024 09:38:29,13-09-2024 09:38:29,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,13-09-2024 09:38:29,13-09-2024 09:38:33,4.110s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,13-09-2024 09:38:33,13-09-2024 09:38:33,0.007s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,13-09-2024 09:38:33,13-09-2024 09:38:33,0.519s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,13-09-2024 09:38:33,13-09-2024 09:38:33,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,13-09-2024 09:38:33,13-09-2024 09:38:34,0.513s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,13-09-2024 09:38:34,13-09-2024 09:38:34,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,13-09-2024 09:38:34,13-09-2024 09:38:35,1.031s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,13-09-2024 09:38:35,13-09-2024 09:38:35,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,13-09-2024 09:38:35,13-09-2024 09:38:36,0.675s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,13-09-2024 09:38:36,13-09-2024 09:38:36,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,13-09-2024 09:38:36,13-09-2024 09:38:36,0.510s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,13-09-2024 09:38:36,13-09-2024 09:38:42,5.522s,PASSED
delay(5),Chrome 128.0.0.0,,,13-09-2024 09:38:42,13-09-2024 09:38:47,5.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,13-09-2024 09:38:47,13-09-2024 09:38:47,0.265s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,13-09-2024 09:38:47,13-09-2024 09:39:24,37.015s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,13-09-2024 09:38:47,13-09-2024 09:38:47,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,13-09-2024 09:38:47,13-09-2024 09:38:48,0.563s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.002s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.000s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.001s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.000s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.242s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:48,0.231s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,13-09-2024 09:38:48,13-09-2024 09:38:52,3.523s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,13-09-2024 09:38:52,13-09-2024 09:38:54,2.500s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,13-09-2024 09:38:54,13-09-2024 09:38:54,0.227s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,13-09-2024 09:38:54,13-09-2024 09:38:57,2.223s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,13-09-2024 09:38:57,13-09-2024 09:38:58,1.509s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,13-09-2024 09:38:58,13-09-2024 09:38:59,1.112s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,13-09-2024 09:38:59,13-09-2024 09:38:59,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,13-09-2024 09:38:59,13-09-2024 09:39:00,0.474s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,13-09-2024 09:39:00,13-09-2024 09:39:00,0.481s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,13-09-2024 09:39:00,13-09-2024 09:39:00,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,13-09-2024 09:39:00,13-09-2024 09:39:01,0.484s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,13-09-2024 09:39:01,13-09-2024 09:39:01,0.454s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,13-09-2024 09:39:01,13-09-2024 09:39:02,0.540s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,13-09-2024 09:39:02,13-09-2024 09:39:02,0.341s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,13-09-2024 09:39:02,13-09-2024 09:39:02,0.224s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,13-09-2024 09:39:02,13-09-2024 09:39:05,2.893s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:05,13-09-2024 09:39:07,1.366s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:07,13-09-2024 09:39:07,0.239s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,13-09-2024 09:39:07,13-09-2024 09:39:07,0.102s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,13-09-2024 09:39:07,13-09-2024 09:39:07,0.008s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:07,13-09-2024 09:39:07,0.430s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:07,13-09-2024 09:39:08,0.242s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.022s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.061s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.221s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.237s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.062s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:08,0.255s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,13-09-2024 09:39:08,13-09-2024 09:39:09,0.225s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,13-09-2024 09:39:09,13-09-2024 09:39:09,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,13-09-2024 09:39:09,13-09-2024 09:39:09,0.513s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,13-09-2024 09:39:09,13-09-2024 09:39:10,0.705s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,13-09-2024 09:39:10,13-09-2024 09:39:11,0.808s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,13-09-2024 09:39:11,13-09-2024 09:39:11,0.017s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,13-09-2024 09:39:11,13-09-2024 09:39:11,0.513s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,13-09-2024 09:39:11,13-09-2024 09:39:11,0.014s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,13-09-2024 09:39:11,13-09-2024 09:39:12,0.496s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,13-09-2024 09:39:12,13-09-2024 09:39:12,0.002s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,13-09-2024 09:39:12,13-09-2024 09:39:12,0.723s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,13-09-2024 09:39:12,13-09-2024 09:39:12,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,13-09-2024 09:39:12,13-09-2024 09:39:13,0.506s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:13,13-09-2024 09:39:13,0.229s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,13-09-2024 09:39:13,13-09-2024 09:39:13,0.267s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,13-09-2024 09:39:13,13-09-2024 09:39:17,3.807s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,13-09-2024 09:39:17,13-09-2024 09:39:18,0.234s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,13-09-2024 09:39:18,13-09-2024 09:39:18,0.267s,PASSED
delay(3),Chrome 128.0.0.0,,,13-09-2024 09:39:18,13-09-2024 09:39:21,3.010s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,13-09-2024 09:39:21,13-09-2024 09:39:24,3.134s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,13-09-2024 09:39:24,13-09-2024 09:39:24,0.151s,PASSED
