Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.002s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.001s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.001s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:54,0.000s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,12-09-2024 08:26:54,12-09-2024 08:26:55,0.657s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,12-09-2024 08:26:55,12-09-2024 08:26:55,0.639s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,12-09-2024 08:26:55,12-09-2024 08:26:59,3.931s,PASSED
FirstName = keyPathPackage.customKeywords.generateRandomFirstName(),Chrome 128.0.0.0,,,12-09-2024 08:26:59,12-09-2024 08:26:59,0.018s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Firstname""), FirstName)",Chrome 128.0.0.0,,,12-09-2024 08:26:59,12-09-2024 08:27:04,5.145s,PASSED
LastName = keyPathPackage.customKeywords.generateRandomLastName(),Chrome 128.0.0.0,,,12-09-2024 08:27:04,12-09-2024 08:27:04,0.008s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Lastname""), LastName)",Chrome 128.0.0.0,,,12-09-2024 08:27:04,12-09-2024 08:27:05,1.048s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,12-09-2024 08:27:05,12-09-2024 08:27:05,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Email""), Email)",Chrome 128.0.0.0,,,12-09-2024 08:27:05,12-09-2024 08:27:06,0.523s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,12-09-2024 08:27:06,12-09-2024 08:27:06,0.002s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,12-09-2024 08:27:06,12-09-2024 08:27:07,0.515s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,12-09-2024 08:27:07,12-09-2024 08:27:07,0.025s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Company""), Company)",Chrome 128.0.0.0,,,12-09-2024 08:27:07,12-09-2024 08:27:07,0.728s,PASSED
Role = keyPathPackage.customKeywords.selectRandomRole(),Chrome 128.0.0.0,,,12-09-2024 08:27:07,12-09-2024 08:27:07,0.003s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Field_Role""), Role)",Chrome 128.0.0.0,,,12-09-2024 08:27:07,12-09-2024 08:27:08,0.514s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Button_Download""))",Chrome 128.0.0.0,,,12-09-2024 08:27:08,12-09-2024 08:27:17,8.764s,PASSED
delay(5),Chrome 128.0.0.0,,,12-09-2024 08:27:17,12-09-2024 08:27:22,5.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Verify_Message""), ""Thanks for your request"")",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.264s,PASSED
,,,,,,,
Test Cases/APAC_Universities/SEO_PAGES/MBS_University/Enrol_Now,Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:28:09,47.468s,PASSED
"buttonObject = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/List_ShortCourses"")",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.002s,PASSED
mouseOver(buttonObject),Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.343s,PASSED
"list1 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listone"")",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.003s,PASSED
"list2 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listtwo"")",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.004s,PASSED
"list3 = findTestObject(""Object Repository/APAC_University/MBS_University/Short_Courses/Shortcourse_Listthree"")",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.002s,PASSED
"lists = [list1, list2, list3]",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.001s,PASSED
rand = new java.util.Random(),Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.000s,PASSED
randomListIndex = rand.nextInt(lists.size()),Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.001s,PASSED
selectedList = lists.get(randomListIndex),Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:22,0.001s,PASSED
"waitForElementVisible(selectedList, 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:22,12-09-2024 08:27:23,0.248s,PASSED
"listItems = findWebElements(selectedList, 30)",Chrome 128.0.0.0,,,12-09-2024 08:27:23,12-09-2024 08:27:23,0.231s,PASSED
if (listItems.size() > 0),Chrome 128.0.0.0,,,12-09-2024 08:27:23,12-09-2024 08:27:24,1.211s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 3)",Chrome 128.0.0.0,,,12-09-2024 08:27:24,12-09-2024 08:27:26,1.573s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""), 20)",Chrome 128.0.0.0,,,12-09-2024 08:27:26,12-09-2024 08:27:26,0.648s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Enrol_Now""))",Chrome 128.0.0.0,,,12-09-2024 08:27:26,12-09-2024 08:27:29,2.806s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Firstname""), ""Testkeypath"")",Chrome 128.0.0.0,,,12-09-2024 08:27:29,12-09-2024 08:27:32,2.668s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Secondname""), ""Dummy"")",Chrome 128.0.0.0,,,12-09-2024 08:27:32,12-09-2024 08:27:32,0.535s,PASSED
Email = keyPathPackage.customKeywords.generateRandomEmail(),Chrome 128.0.0.0,,,12-09-2024 08:27:32,12-09-2024 08:27:32,0.011s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Email""), Email)",Chrome 128.0.0.0,,,12-09-2024 08:27:32,12-09-2024 08:27:33,0.523s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ConfirmEmail""), Email)",Chrome 128.0.0.0,,,12-09-2024 08:27:33,12-09-2024 08:27:34,0.809s,PASSED
Phonenumber = keyPathPackage.customKeywords.generateRandomAustralianPhoneNumber(),Chrome 128.0.0.0,,,12-09-2024 08:27:34,12-09-2024 08:27:34,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Phonenumber""), Phonenumber)",Chrome 128.0.0.0,,,12-09-2024 08:27:34,12-09-2024 08:27:34,0.506s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""))",Chrome 128.0.0.0,,,12-09-2024 08:27:34,12-09-2024 08:27:35,0.473s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Check_Box""), 30)",Chrome 128.0.0.0,,,12-09-2024 08:27:35,12-09-2024 08:27:36,1.150s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 3)",Chrome 128.0.0.0,,,12-09-2024 08:27:36,12-09-2024 08:27:36,0.249s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""), 20)",Chrome 128.0.0.0,,,12-09-2024 08:27:36,12-09-2024 08:27:36,0.235s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Payment""))",Chrome 128.0.0.0,,,12-09-2024 08:27:36,12-09-2024 08:27:46,9.510s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:46,12-09-2024 08:27:47,1.553s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Cardnumber""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:47,12-09-2024 08:27:48,0.435s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Cardnumber""), ""4111 1111 1111 1111"")",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.088s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.009s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.221s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_Expirydate""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.230s,PASSED
Expirydate = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.015s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_ExpiryDate""), Expirydate)",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.057s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.005s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:48,0.220s,PASSED
"switchToFrame(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Iframe_CVC""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:48,12-09-2024 08:27:49,0.225s,PASSED
CVC = keyPathPackage.customKeywords.generateExpiryDate(),Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.000s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_CVC""), CVC)",Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.054s,PASSED
switchToDefaultContent(),Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.004s,PASSED
"check(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""))",Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.251s,PASSED
"verifyElementChecked(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Radio""), 30)",Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.219s,PASSED
Company = keyPathPackage.customKeywords.selectRandomCompany(),Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:49,0.010s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Company""), Company)",Chrome 128.0.0.0,,,12-09-2024 08:27:49,12-09-2024 08:27:50,0.669s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GIvenFIrstName""), ""Onlyfortest"")",Chrome 128.0.0.0,,,12-09-2024 08:27:50,12-09-2024 08:27:51,0.574s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_GivenLastName""), ""onlyfortest"")",Chrome 128.0.0.0,,,12-09-2024 08:27:51,12-09-2024 08:27:51,0.898s,PASSED
StreetAddress = keyPathPackage.customKeywords.generateRandomAddressLine1(),Chrome 128.0.0.0,,,12-09-2024 08:27:51,12-09-2024 08:27:51,0.024s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Address""), StreetAddress)",Chrome 128.0.0.0,,,12-09-2024 08:27:51,12-09-2024 08:27:52,0.471s,PASSED
Suburb = keyPathPackage.customKeywords.generateRandomSuburb(),Chrome 128.0.0.0,,,12-09-2024 08:27:52,12-09-2024 08:27:52,0.012s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Suburb""), Suburb)",Chrome 128.0.0.0,,,12-09-2024 08:27:52,12-09-2024 08:27:52,0.468s,PASSED
"State = findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Dropdown_State"")",Chrome 128.0.0.0,,,12-09-2024 08:27:52,12-09-2024 08:27:52,0.001s,PASSED
"selectOptionByIndex(State, keyPathPackage.customKeywords.selectRandomOptionFromDropdown())",Chrome 128.0.0.0,,,12-09-2024 08:27:52,12-09-2024 08:27:53,0.680s,PASSED
Postcode = keyPathPackage.customKeywords.selectRandomPostCode(),Chrome 128.0.0.0,,,12-09-2024 08:27:53,12-09-2024 08:27:53,0.001s,PASSED
"setText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Field_Postcode""), Postcode)",Chrome 128.0.0.0,,,12-09-2024 08:27:53,12-09-2024 08:27:54,0.470s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:27:54,12-09-2024 08:27:54,0.220s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Review_Purchase""))",Chrome 128.0.0.0,,,12-09-2024 08:27:54,12-09-2024 08:27:54,0.257s,PASSED
"scrollToElement(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 3)",Chrome 128.0.0.0,,,12-09-2024 08:27:54,12-09-2024 08:28:01,6.981s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""), 10)",Chrome 128.0.0.0,,,12-09-2024 08:28:01,12-09-2024 08:28:01,0.227s,PASSED
"click(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Button_Complete_Purchase""))",Chrome 128.0.0.0,,,12-09-2024 08:28:01,12-09-2024 08:28:01,0.244s,PASSED
delay(3),Chrome 128.0.0.0,,,12-09-2024 08:28:01,12-09-2024 08:28:04,3.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/APAC_University/MBS_University/Enrol_Now/Verify_Order""), ""Thank you for your order"")",Chrome 128.0.0.0,,,12-09-2024 08:28:04,12-09-2024 08:28:09,4.662s,PASSED
closeBrowser(),Chrome 128.0.0.0,,,12-09-2024 08:28:09,12-09-2024 08:28:09,0.180s,PASSED
